code	product_name	energy_100g	proteins_100g	fat_100g	carbohydrates_100g	sugars_100g	energy-kcal_100g	saturated-fat_100g	salt_100g	sodium_100g	fiber_100g	fruits-vegetables-nuts-estimate-from-ingredients_100g	nutrition-score-fr_100g
0008346400034	Slimfast original	3	2.08	0.64	9.2	8	0.8	0.16	0.145	0.058	0	0	
0008346400041	Slimfast original powder	218	2.12	0.76	9.2	8	52	0.2	0.14	0.056	0.4	0	
0008346400065	Slimfast original protein	1648	16.6666666666667	5.45454531004935	69.6969696969697	60.6060606060606	393.939393939394	1.21212123018323					
0008346400218	Advanced nuttition								1.5740740740741	0.62962962962964			
0008346400225	Smoothie mix crème à la vanille	1550	44.444444444444	12.962962962963	25.925925925926	3.7037037037037	370.37037037037	1.8518518518519	1.6666666666667	0.66666666666668			
0008346400508	Slimfast Keto					0		0					
0008346400539	Keto shake mix with whey and collagen protein	2280	24.523160762943	38.147138964578	13.623978201635	2.724795640327	544.9591280654	19.073569482289	1.4305177111717	0.57220708446868			
0008346401017	Advanced nutrition	232	6.1538461538462	2.7692307692308	2.1538461538462	0.30769230769231	55.384615384615	0.46153846153846	0.13846153846154	0.055384615384616			
0008346401024	Slim fast	232	6.1538461538462	2.7692307692308	1.8461538461538	0.30769230769231	55.384615384615	0.46153846153846	0.13076923076923	0.052307692307692			
0008346461042	Bake shop	1604	25	15	45	8.3333333333333	383.33333333333	7.5	1.0416666666667	0.41666666666668	10		
0008346461325	Keto barre	1819	17.391304347826	32.608695652174	39.130434782609	2.1739130434783	434.78260869565	19.565217391304	0.81521739130435	0.32608695652174			
0008346464043	Slim fast	950	15	9	27	15	227.10000610352	4.5	0.625	0.25			
0008346464074	Bake shop	1743	25	15	46.666666666667	23.333333333333	416.66666666667	8.3333333333333	1.0416666666667	0.41666666666668	10		
0008346464302	Keto	1883	17.5	35	35	2.5	450	20	0.875	0.35			
0008346464326	Slim fast keto bar	1819	17.391304347826	32.608695652174	39.130434782609	2.1739130434783	434.78260869565	19.565217391304	0.81521739130435	0.32608695652174	28.260869565217		
0008346480012	Strawberry Supreme	322	4	2	10.769230769231	9.5384615384615	76.923076923077	0.30769230769231	0.23076923076923	0.092307692307692	0.92307692307692		
0008346480036	SlimFast original	322	4	2	10.769230769231	9.5384615384615	76.923076923077	0.30769230769231	0.25384615384615	0.10153846153846	0.92307692307692		
0008346481002	Keto bombs	2215	5.8823529411765	47.058823529412	35.294117647059	11.764705882353	529.41176470588	29.411764705882	0	0			
0008346481019	Keto Bombs peanut butter cups	2215	11.764705882353	47.058823529412	41.176470588235	11.764705882353	529.41176470588	29.411764705882	0.22058823529412	0.088235294117648	17.647058823529		
0008346481101	Slimfast Keto Bomb Mint Chocolate Cup												
0008346481118	Keto	2215	5.8823529411765	47.058823529412	41.176470588235	17.647058823529	529.41176470588	35.294117647059	0.29411764705883	0.117647058823532	17.647058823529		
0008346481149	Bombes keto	2215	5.8823529411765	47.058823529412	47.058823529412	11.764705882353	529.41176470588	29.411764705882	0.14705882352941	0.058823529411764	23.529411764706		
0008346481156	Keto Bombs												
0008346481163	SlimFast Keto	1674	10	30	50	5	400	15	0.1875	0.075			
0008346500017	Original Meal Replacement Shake	232	3.0769230769231	1.5384615384615	7.6923076923077	5.8461538461538	55.384615384615	0.30769230769231	0.092307692307692	0.0369230769230768	1.5	0	
0008346500024	Original meal replacement shake	230	3.08	1.85	7.38	5.54	55	0.46	0.1625	0.065	1.5	0	
0008346500031	Meal Replacement Shake	230	6.15	2.77	1.23	0.62	55	0.46	0.2	0.08	0.6	0	
0008346500055	Cappuccino delight america's #1 weight loss shake	243	3.08	1.85	7.38	5.54	58	0.46	0.1625	0.065	1.5	0	
0008346500062	Original meal replacement shake	230	3.08	1.85	7.38	5.54	55	0.46	0.155	0.062	1.5	0	
0008346500079	Rich chocolate royale meal replacement shake	243	3.08	1.85	7.38	5.54	58	0.62	0.1625	0.065	1.5	0	
0008346500086	Advanced Nutrition High Protein Meal Replacement Shake	232	6.1538	2.7692	2.1538	0.3077	55.3846	0.4615	0.1384615	0.0553846	1.5	0	5
0008346500093	Advanced Nutrition	232	6.1538	2.7692	1.8462	0.3077	55.3846	0.4615	0.1153845	0.0461538	1.5	0	5
0008346500109	Advanced nutrition high protein	230	6.15	2.77	1.85	0.31	55	0.46	0.1625	0.065	1.5	0	
0008346500123	Meal Replacement Shake	232	6.1538461538462	2.7692307692308	2.1538461538462	0.30769230769231	55.384615384615	0.46153846153846	0.11538461538461	0.046153846153844	1.5	0	5
0008346500130	Slim fast	232	6.1538461538462	2.7692307692308	2.1538461538462	0.30769230769231	55.384615384615	0.30769230769231	0.11538461538461	0.046153846153844	1.5384615384615		
0008346500147	Slim fast orange cream swirl	232	6.1538461538462	2.7692307692308	2.1538461538462	0.30769230769231	55.384615384615	0.46153846153846	0.11538461538461	0.046153846153844	1.5384615384615		
0008346500505	Slim fast	232	6.1538	2.7692	1.8462	0.3077	55.3846	0.4615	0.1153845	0.0461538	1.5385		
0008346500529	Energy Drink	232	6.1538	2.7692	2.1538	0.3077	55.3846	0.4615	0.1615385	0.0646154	1.53	0	
0008346500611	Keto Creamy Milk Chocolate	232	2.4615384615385	4.3076923076923	2.1538461538462	0.30769230769231	55.384615384615	4.3076923076923	0.15384615384615	0.06153846153846	1.5384615384615		
0008346500628	Keto Meal Milkshake	232	2.4615	4.3077	1.8462	0.3077	55.3846	4.3077	103.84625	41.5385	5		
0008346500635													
0008346500772	Caramel cappuccino coffee & protein beverage with real milk	113	2.25	0.23	3.83	1.13	27	0.23	0.07	0.028	2.3	0	2
0008346510016	Meal replacement bar	1858	22.22	22.22	44.44	20	444	5.56	0.945	0.378	11.1	3.57142857142857	13
0008346600014	SlimFast Original	322	4	2	10.769230769231	9.5384615384615	76.923076923077	0.30769230769231	0.23076923076923	0.092307692307692			
0008346600021	Meal replacement shake	335	4.3076923076923	2.0923076923077	11.076923076923	9.8461538461538	80	0.36923076923077	0.23076923076923	0.092307692307692			
0008346600038	French vanilla française	322	4	2	10.769230769231	9.5384615384615	76.923076923077	0.30769230769231	0.23076923076923	0.092307692307692	0.92307692307692		
0008346640010	Meal replacement bars	1858	22.22	22.22	44.44	20	444	5.56	0.945	0.378	11.1	3.57142857142857	13
0008346640027	Dark chocolate sea salt meal replacement bars	1766	22.22	22.22	44.44	20	422	5.56	1.39	0.556	11.1	4	15
0008346640096	Meal replacement bars caramel almond sea salt	1766	22.22	20	46.67	20	422	5.56	1.555	0.622	11.1	0	15
0008346642014	Meal replacement bars	1766	22.22	22.22	44.44	20	422	5.56	1.39	0.556	11.1	4	15
